    °„C	        No	    CH0	            CH1	            CH2	            CH3
79.003	4034	0.1352109990	318.2297240633	0.3608570314	-0.2371990822
79.001	4035	0.1352101645	318.2015608669	0.3608490444	-0.2371937178
78.999	4036	0.1352093300	318.1740235194	0.3608399845	-0.2371850155
79.004	4037	0.1352111182	318.1471120207	0.3608321167	-0.2371786974
79.001	4038	0.1352100453	318.1164454291	0.3608265138	-0.2371711872
79.003	4039	0.1352109990	318.0857788375	0.3608161426	-0.2371662997
79.003	4040	0.1352108798	318.0638741293	0.3608089900	-0.2371609352
79.008	4041	0.1352126679	318.0332075377	0.3608027912	-0.2371539019
79.015	4042	0.1352155289	318.0037926438	0.3607943273	-0.2371482990
79.006	4043	0.1352120718	317.9756294474	0.3607869363	-0.2371435307
79.017	4044	0.1352166018	317.9480920999	0.3607777572	-0.2371368550
79.017	4045	0.1352164826	317.9230581476	0.3607722736	-0.2371308945
79.015	4046	0.1352155289	317.8923915560	0.3607624984	-0.2371252917
79.018	4047	0.1352167210	317.8636025109	0.3607551074	-0.2371189736
79.021	4048	0.1352177939	317.8366910122	0.3607481933	-0.2371143244
79.023	4049	0.1352188668	317.8116570599	0.3607399679	-0.2371072910
79.016	4050	0.1352158865	317.7841197124	0.3607286430	-0.2371032379
79.022	4051	0.1352182707	317.7540789696	0.3607235170	-0.2370987080
79.023	4052	0.1352186284	317.7309225637	0.3607139802	-0.2370938204
79.027	4053	0.1352202973	317.6977525769	0.3607105232	-0.2370900057
79.033	4054	0.1352226815	317.6689635318	0.3607008672	-0.2370851181
79.027	4055	0.1352205357	317.6408003355	0.3606912113	-0.2370766543
79.030	4056	0.1352216086	317.6170180808	0.3606866813	-0.2370702170
79.032	4057	0.1352222046	317.5888548844	0.3606773830	-0.2370662831
79.026	4058	0.1352199397	317.5594399905	0.3606685615	-0.2370592497
79.031	4059	0.1352218470	317.5331543406	0.3606603361	-0.2370577000
79.034	4060	0.1352230391	317.5049911442	0.3606535411	-0.2370506666
79.034	4061	0.1352230391	317.4736987039	0.3606465078	-0.2370474480
79.038	4062	0.1352248272	317.4536715420	0.3606374479	-0.2370427988
79.047	4063	0.1352281651	317.4223791017	0.3606316066	-0.2370405338
79.039	4064	0.1352249465	317.3948417541	0.3606194473	-0.2370361231
79.051	4065	0.1352298340	317.3673044066	0.3606100297	-0.2370302818
79.047	4066	0.1352284035	317.3428963031	0.3606046653	-0.2370230101
79.056	4067	0.1352317414	317.3128555604	0.3605985856	-0.2370165728
79.052	4068	0.1352304301	317.2846923640	0.3605910755	-0.2370119236
79.050	4069	0.1352294764	317.2584067141	0.3605829692	-0.2370060824
79.061	4070	0.1352338871	317.2308693666	0.3605716443	-0.2370042942
79.057	4071	0.1352322182	317.2045837167	0.3605693794	-0.2369973801
79.061	4072	0.1352337679	317.1770463691	0.3605607963	-0.2369982145
79.066	4073	0.1352359137	317.1495090216	0.3605509019	-0.2369911812
79.063	4074	0.1352346024	317.1244750693	0.3605442262	-0.2369802139
79.066	4075	0.1352359137	317.0919309313	0.3605369544	-0.2369729422
79.063	4076	0.1352344832	317.0694003743	0.3605290866	-0.2369663857
79.068	4077	0.1352363905	317.0424888755	0.3605194307	-0.2369592331
79.068	4078	0.1352363905	317.0118222840	0.3605158544	-0.2369548224
79.074	4079	0.1352387747	316.9861624829	0.3605069137	-0.2369483851
79.068	4080	0.1352365098	316.9579992865	0.3604957080	-0.2369417093
79.071	4081	0.1352375826	316.9335911830	0.3604912973	-0.2369359873
79.071	4082	0.1352379403	316.9048021379	0.3604792571	-0.2369289539
79.078	4083	0.1352406821	316.8766389416	0.3604769922	-0.2369221590
79.070	4084	0.1352372250	316.8491015940	0.3604685283	-0.2369169138
79.081	4085	0.1352415165	316.8221900953	0.3604583955	-0.2369265698
79.088	4086	0.1352444968	316.7959044454	0.3604542232	-0.2369169138
79.087	4087	0.1352439007	316.7683670979	0.3604439712	-0.2369099997
79.086	4088	0.1352437815	316.7408297503	0.3604405141	-0.2369074963
79.085	4089	0.1352431855	316.7151699492	0.3604264474	-0.2369008205
79.090	4090	0.1352452120	316.6907618458	0.3604246593	-0.2368955753
79.087	4091	0.1352440199	316.6582177078	0.3604155994	-0.2368977211
79.081	4092	0.1352417550	316.6331837555	0.3604068971	-0.2369032047
79.090	4093	0.1352454505	316.6075239544	0.3604008174	-0.2368792437
79.098	4094	0.1352483115	316.5806124556	0.3603909230	-0.2368785284
79.096	4095	0.1352475962	316.5524492593	0.3603840089	-0.2368726872
79.100	4096	0.1352490267	316.5292928534	0.3603775716	-0.2368784092
79.100	4097	0.1352493844	316.4986262619	0.3603726840	-0.2368755482
79.096	4098	0.1352475962	316.4692113679	0.3603613591	-0.2368915222
79.102	4099	0.1352500996	316.4441774156	0.3603536105	-0.2368958138
79.098	4100	0.1352483115	316.4141366729	0.3603474117	-0.2368904493
79.100	4101	0.1352490267	316.3916061158	0.3603375173	-0.2368824623
79.100	4102	0.1352493844	316.3640687683	0.3603321529	-0.2368723295
79.104	4103	0.1352506957	316.3384089672	0.3603242850	-0.2368669651
79.101	4104	0.1352495036	316.3121233172	0.3603183246	-0.2368668459
79.111	4105	0.1352534375	316.2852118185	0.3603102184	-0.2368636272
79.112	4106	0.1352540335	316.2570486222	0.3603016353	-0.2368651770
79.118	4107	0.1352562985	316.2326405187	0.3602923370	-0.2368526600
79.119	4108	0.1352567753	316.2051031712	0.3602863765	-0.2368449114
79.112	4109	0.1352541527	316.1731848820	0.3602771974	-0.2368446730
79.123	4110	0.1352583251	316.1544094178	0.3602704024	-0.2368436001
79.116	4111	0.1352557025	316.1249945238	0.3602640844	-0.2368469379
79.126	4112	0.1352596364	316.0974571763	0.3602565742	-0.2368391893
79.130	4113	0.1352609477	316.0730490728	0.3602490640	-0.2368370436
79.134	4114	0.1352624974	316.0436341789	0.3602411962	-0.2368344210
79.137	4115	0.1352636895	316.0211036218	0.3602334476	-0.2368312023
79.131	4116	0.1352613053	315.9891853326	0.3602248645	-0.2368284605
79.128	4117	0.1352601132	315.9628996827	0.3602179504	-0.2368244074
79.134	4118	0.1352628550	315.9416208232	0.3602125859	-0.2368191622
79.129	4119	0.1352608285	315.9115800805	0.3602048373	-0.2368145130
79.135	4120	0.1352629742	315.8834168841	0.3601954198	-0.2368110559
79.135	4121	0.1352630934	315.8558795366	0.3601880288	-0.2368081949
79.138	4122	0.1352642855	315.8320972819	0.3601808763	-0.2368055723
79.142	4123	0.1352657160	315.8045599344	0.3601755118	-0.2368030689
79.143	4124	0.1352661929	315.7751450405	0.3601663327	-0.2367952011
79.150	4125	0.1352691731	315.7526144834	0.3601575112	-0.2367917440
79.154	4126	0.1352706036	315.7282063799	0.3601500011	-0.2367854259
79.159	4127	0.1352725110	315.7000431836	0.3601416564	-0.2367829226
79.159	4128	0.1352726302	315.6743833825	0.3601349807	-0.2367779158
79.161	4129	0.1352732262	315.6468460349	0.3601263976	-0.2367761276
79.166	4130	0.1352751336	315.6230637803	0.3601200795	-0.2367727898
79.171	4131	0.1352773985	315.5949005839	0.3601129270	-0.2367706440
79.164	4132	0.1352746567	315.5679890852	0.3601047015	-0.2367667101
79.160	4133	0.1352727494	315.5448326793	0.3600954032	-0.2367634914
79.154	4134	0.1352706036	315.5116626925	0.3600909925	-0.2367594383
79.154	4135	0.1352707228	315.4885062867	0.3600844359	-0.2367541931
79.171	4136	0.1352771601	315.4634723344	0.3600746608	-0.2367514513
79.167	4137	0.1352757296	315.4371866844	0.3600691772	-0.2367463253
79.168	4138	0.1352760872	315.4127785810	0.3600614286	-0.2367446564
79.168	4139	0.1352759680	315.3852412334	0.3600543952	-0.2367395304
79.171	4140	0.1352773985	315.3583297347	0.3600486732	-0.2367366693
79.170	4141	0.1352769217	315.3345474800	0.3600403285	-0.2367379806
79.167	4142	0.1352757296	315.3057584349	0.3600344872	-0.2367398880
79.172	4143	0.1352777562	315.2813503314	0.3600263810	-0.2367460869
79.170	4144	0.1352769217	315.2556905303	0.3600203013	-0.2367290400
79.169	4145	0.1352764449	315.2294048804	0.3600115991	-0.2367177151
79.176	4146	0.1352794251	315.2056226257	0.3600046849	-0.2367156885
79.177	4147	0.1352797827	315.1774594294	0.3599968171	-0.2367092512
79.182	4148	0.1352815709	315.1517996282	0.3599888301	-0.2367030523
79.172	4149	0.1352777562	315.1255139783	0.3599812007	-0.2366994760
79.180	4150	0.1352807364	315.0967249332	0.3599733329	-0.2366936348
79.183	4151	0.1352819285	315.0691875857	0.3599652266	-0.2366916082
79.182	4152	0.1352814517	315.0454053310	0.3599577165	-0.2366852901
79.178	4153	0.1352800211	315.0209972275	0.3599519944	-0.2366817139
79.177	4154	0.1352796635	314.9959632752	0.3599443650	-0.2366773031
79.188	4155	0.1352840743	314.9678000789	0.3599363780	-0.2366724155
79.190	4156	0.1352847895	314.9446436730	0.3599287486	-0.2366671703
79.196	4157	0.1352872929	314.9152287790	0.3599212384	-0.2366627596
79.195	4158	0.1352869353	314.8914465243	0.3599146819	-0.2366625212
79.191	4159	0.1352853856	314.8676642697	0.3599064565	-0.2366622827
79.187	4160	0.1352834782	314.8382493757	0.3598995423	-0.2366588257
79.190	4161	0.1352846703	314.8119637258	0.3598901248	-0.2366515539
79.193	4162	0.1352859816	314.7881814711	0.3598845220	-0.2366500042
79.194	4163	0.1352863392	314.7631475188	0.3598780847	-0.2366454742
79.202	4164	0.1352894387	314.7387394153	0.3598700976	-0.2366531036
79.197	4165	0.1352874121	314.7118279166	0.3598628259	-0.2366591833
79.205	4166	0.1352908692	314.6830388715	0.3598568654	-0.2366531036
79.206	4167	0.1352911076	314.6586307680	0.3598489976	-0.2366447590
79.203	4168	0.1352900347	314.6342226645	0.3598419642	-0.2366371296
79.211	4169	0.1352932534	314.6066853170	0.3598333812	-0.2366336725
79.217	4170	0.1352956376	314.5847806087	0.3598273015	-0.2366266392
79.222	4171	0.1352974257	314.5528623195	0.3598202681	-0.2366219900
79.223	4172	0.1352976641	314.5315834601	0.3598135924	-0.2366154335
79.220	4173	0.1352964720	314.5078012054	0.3598054862	-0.2366109035
79.220	4174	0.1352964720	314.4808897067	0.3597979760	-0.2366029165
79.227	4175	0.1352995715	314.4514748127	0.3597897506	-0.2365982674
79.235	4176	0.1353025517	314.4301959533	0.3597842669	-0.2365924261
79.219	4177	0.1352963528	314.4039103033	0.3597768760	-0.2365858696
79.224	4178	0.1352983794	314.3763729558	0.3597704387	-0.2365809820
79.228	4179	0.1352998099	314.3500873059	0.3597620940	-0.2365741871
79.233	4180	0.1353018364	314.3275567488	0.3597536301	-0.2365671537
79.232	4181	0.1353014788	314.3025227965	0.3597465968	-0.2365602396
79.236	4182	0.1353031478	314.2756112978	0.3597419476	-0.2365675114
79.240	4183	0.1353045783	314.2505773455	0.3597320533	-0.2365555904
79.243	4184	0.1353056511	314.2274209396	0.3597250199	-0.2365473650
79.238	4185	0.1353036246	314.1992577433	0.3597187018	-0.2365381859
79.233	4186	0.1353019557	314.1761013374	0.3597121453	-0.2365297220
79.248	4187	0.1353075585	314.1485639899	0.3597047543	-0.2365220926
79.244	4188	0.1353061280	314.1222783400	0.3596968865	-0.2365150593
79.230	4189	0.1353007636	314.1003736317	0.3596886611	-0.2365088604
79.240	4190	0.1353046975	314.0778430747	0.3596816277	-0.2365019462
79.240	4191	0.1353044591	314.0484281807	0.3596750712	-0.2364978931
79.245	4192	0.1353067240	314.0215166820	0.3596673226	-0.2364970587
79.252	4193	0.1353092274	313.9971085785	0.3596598124	-0.2364901445
79.247	4194	0.1353073201	313.9708229286	0.3596545672	-0.2364796541
79.247	4195	0.1353074393	313.9482923715	0.3596461034	-0.2364838264
79.251	4196	0.1353087506	313.9245101168	0.3596383548	-0.2364745281
79.265	4197	0.1353145918	313.8963469205	0.3596322751	-0.2364472292
79.257	4198	0.1353113732	313.8725646658	0.3596251225	-0.2364397190
79.249	4199	0.1353081545	313.8481565623	0.3596178508	-0.2364322088
79.257	4200	0.1353112540	313.8206192148	0.3596097445	-0.2364257715
79.258	4201	0.1353114924	313.7974628089	0.3596016383	-0.2364341162
79.249	4202	0.1353080353	313.7730547054	0.3595942473	-0.2364328048
79.256	4203	0.1353108964	313.7486466020	0.3595891213	-0.2364214800
79.258	4204	0.1353117308	313.7186058592	0.3595808959	-0.2364065788
79.267	4205	0.1353151879	313.6967011509	0.3595738625	-0.2363971613
79.265	4206	0.1353145918	313.6729188963	0.3595655179	-0.2363934658
79.268	4207	0.1353155455	313.6466332463	0.3595577693	-0.2363869093
79.270	4208	0.1353162608	313.6184700500	0.3595508551	-0.2363814256
79.264	4209	0.1353142342	313.5971911906	0.3595445370	-0.2363760612
79.259	4210	0.1353120884	313.5702796918	0.3595369076	-0.2363692663
79.264	4211	0.1353138766	313.5421164955	0.3595292783	-0.2363648555
79.274	4212	0.1353179297	313.5189600896	0.3595224833	-0.2363660476
79.278	4213	0.1353194794	313.4951778349	0.3595156884	-0.2363611601
79.275	4214	0.1353184065	313.4688921850	0.3595072245	-0.2363512657
79.272	4215	0.1353173337	313.4432323839	0.3595000720	-0.2363485239
79.272	4216	0.1353172144	313.4169467340	0.3594933963	-0.2363414905
79.268	4217	0.1353155455	313.3962937234	0.3594866013	-0.2363324306
79.273	4218	0.1353176913	313.3750148639	0.3594794488	-0.2363313577
79.280	4219	0.1353201947	313.3499809116	0.3594726538	-0.2363213442
79.275	4220	0.1353184065	313.3236952617	0.3594660973	-0.2363114498
79.276	4221	0.1353186450	313.2961579142	0.3594585871	-0.2362994096
79.278	4222	0.1353195986	313.2698722643	0.3594509577	-0.2362966678
79.271	4223	0.1353169760	313.2492192536	0.3594449973	-0.2362888000
79.275	4224	0.1353184065	313.2254369989	0.3594371295	-0.2362811706
79.276	4225	0.1353190026	313.1966479538	0.3594292617	-0.2362742565
79.272	4226	0.1353173337	313.1747432455	0.3594225859	-0.2362742565
79.284	4227	0.1353218636	313.1465800492	0.3594157910	-0.2362662695
79.284	4228	0.1353221020	313.1234236433	0.3594104266	-0.2362594745
79.289	4229	0.1353238902	313.1033964815	0.3594027972	-0.2362507723
79.283	4230	0.1353215060	313.0739815875	0.3593968367	-0.2362449310
79.289	4231	0.1353240094	313.0508251817	0.3593873000	-0.2362407587
79.302	4232	0.1353292546	313.0264170782	0.3593789553	-0.2362365863
79.305	4233	0.1353303275	313.0020089747	0.3593728757	-0.2362299106
79.302	4234	0.1353292546	312.9776008712	0.3593666768	-0.2362268112
79.295	4235	0.1353262744	312.9488118260	0.3593577361	-0.2362226389
79.298	4236	0.1353273472	312.9287846642	0.3593534445	-0.2362198970
79.294	4237	0.1353259167	312.9018731655	0.3593460536	-0.2362121484
79.297	4238	0.1353272280	312.8780909108	0.3593369937	-0.2362067840
79.301	4239	0.1353287778	312.8555603537	0.3593313908	-0.2362004659
79.311	4240	0.1353325924	312.8305264014	0.3593232846	-0.2361939094
79.319	4241	0.1353359303	312.8042407515	0.3593154168	-0.2361940286
79.322	4242	0.1353368840	312.7810843456	0.3593101716	-0.2361879490
79.315	4243	0.1353342614	312.7573020910	0.3593036151	-0.2361819885
79.320	4244	0.1353361687	312.7328939875	0.3592967009	-0.2361794851
79.327	4245	0.1353389105	312.7091117328	0.3592906212	-0.2361747167
79.321	4246	0.1353365264	312.6803226876	0.3592820382	-0.2361713789
79.325	4247	0.1353380761	312.6609213746	0.3592746472	-0.2361658952
79.324	4248	0.1353379569	312.6352615735	0.3592674946	-0.2361619613
79.324	4249	0.1353375992	312.6121051676	0.3592609381	-0.2361785314
79.316	4250	0.1353346190	312.5858195177	0.3592517590	-0.2361742399
79.317	4251	0.1353349766	312.5601597166	0.3592472291	-0.2361695907
79.329	4252	0.1353397450	312.5382550084	0.3592403149	-0.2361840150
79.330	4253	0.1353399834	312.5138469049	0.3592324471	-0.2361811540
79.333	4254	0.1353414139	312.4863095573	0.3592260098	-0.2361976049
79.332	4255	0.1353410563	312.4681599419	0.3592193341	-0.2362096450
79.331	4256	0.1353406987	312.4450035360	0.3592097973	-0.2362084530
79.329	4257	0.1353398642	312.4162144909	0.3592055058	-0.2362247846
79.338	4258	0.1353433213	312.3936839338	0.3591982340	-0.2362404010
79.346	4259	0.1353465399	312.3686499815	0.3591931080	-0.2362375400
79.339	4260	0.1353437981	312.3467452733	0.3591835713	-0.2362369440
79.342	4261	0.1353449902	312.3229630186	0.3591783261	-0.2362319372
79.343	4262	0.1353452286	312.2991807639	0.3591720080	-0.2362299106
79.348	4263	0.1353471360	312.2722692652	0.3591628289	-0.2362487457
79.353	4264	0.1353491625	312.2509904057	0.3591572260	-0.2362455270
79.347	4265	0.1353468976	312.2253306046	0.3591504311	-0.2362663887
79.344	4266	0.1353455863	312.2028000476	0.3591431593	-0.2362640045
79.350	4267	0.1353480897	312.1752627000	0.3591357684	-0.2362641237
79.348	4268	0.1353471360	312.1514804454	0.3591298079	-0.2362553022
79.351	4269	0.1353483281	312.1295757371	0.3591228938	-0.2362483881
79.354	4270	0.1353495202	312.1026642384	0.3591155028	-0.2362407587
79.349	4271	0.1353474936	312.0795078325	0.3591081118	-0.2362392090
79.361	4272	0.1353525004	312.0588548219	0.3591016745	-0.2362337253
79.356	4273	0.1353502354	312.0300657767	0.3590936875	-0.2362303875
79.352	4274	0.1353489241	312.0087869173	0.3590893959	-0.2362282417
79.356	4275	0.1353504738	311.9850046626	0.3590791439	-0.2362257383
79.357	4276	0.1353509507	311.9662291984	0.3590744948	-0.2362238310
79.364	4277	0.1353535733	311.9349367580	0.3590672230	-0.2362214468
79.359	4278	0.1353514275	311.9149095961	0.3590632891	-0.2362160823
79.366	4279	0.1353545270	311.8879980974	0.3590547060	-0.2362162016
79.364	4280	0.1353536925	311.8648416915	0.3590474343	-0.2362136982
79.362	4281	0.1353529772	311.8404335881	0.3590409970	-0.2362139366
79.365	4282	0.1353540501	311.8204064262	0.3590332484	-0.2362117908
79.371	4283	0.1353565535	311.7928690787	0.3590269303	-0.2362110756
79.375	4284	0.1353581032	311.7728419168	0.3590183472	-0.2362105987
79.371	4285	0.1353565535	311.7465562669	0.3590127444	-0.2362127445
79.376	4286	0.1353583417	311.7208964658	0.3590061879	-0.2362105987
79.372	4287	0.1353567919	311.7027468504	0.3589999890	-0.2362100027
79.374	4288	0.1353577456	311.6752095029	0.3589917635	-0.2362021349
79.374	4289	0.1353573880	311.6520530970	0.3589849686	-0.2362021349
79.371	4290	0.1353563151	311.6288966911	0.3589787697	-0.2361987970
79.375	4291	0.1353579840	311.6069919829	0.3589714980	-0.2362030885
79.380	4292	0.1353597722	311.5825838794	0.3589655375	-0.2361979625
79.376	4293	0.1353584609	311.5600533223	0.3589581465	-0.2361912868
79.378	4294	0.1353589377	311.5331418236	0.3589521860	-0.2361908100
79.383	4295	0.1353609643	311.5099854177	0.3589458680	-0.2361868761
79.386	4296	0.1353622756	311.4905841047	0.3589388346	-0.2361735246
79.387	4297	0.1353627524	311.4655501524	0.3589306092	-0.2361786506
79.383	4298	0.1353612027	311.4386386537	0.3589248871	-0.2361732862
79.392	4299	0.1353647790	311.4186114918	0.3589171385	-0.2361692331
79.389	4300	0.1353634677	311.3960809348	0.3589093899	-0.2361658952
79.387	4301	0.1353628716	311.3679177384	0.3589041447	-0.2361614845
79.390	4302	0.1353638253	311.3453871814	0.3588941311	-0.2361602924
79.398	4303	0.1353671631	311.3253600195	0.3588893627	-0.2361551664
79.390	4304	0.1353639445	311.3015777648	0.3588831639	-0.2361512325
79.390	4305	0.1353637061	311.2759179637	0.3588755345	-0.2361506364
79.400	4306	0.1353678784	311.2540132555	0.3588704085	-0.2361527822
79.395	4307	0.1353658518	311.2302310008	0.3588640904	-0.2361582658
79.396	4308	0.1353663287	311.2064487461	0.3588578915	-0.2361891410
79.390	4309	0.1353638253	311.1814147938	0.3588497853	-0.2361749551
79.390	4310	0.1353637061	311.1607617832	0.3588428711	-0.2361872337
79.382	4311	0.1353607258	311.1376053773	0.3588366722	-0.2362052343
79.383	4312	0.1353610835	311.1138231226	0.3588314270	-0.2362215660
79.394	4313	0.1353654942	311.0906667167	0.3588227247	-0.2362382553
79.395	4314	0.1353658518	311.0662586132	0.3588160490	-0.2362378976
79.398	4315	0.1353670439	311.0449797538	0.3588096117	-0.2362394474
79.391	4316	0.1353643021	311.0168165575	0.3588030552	-0.2362463615
79.402	4317	0.1353684744	310.9980410932	0.3587957834	-0.2362442157
